,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
387,Manali to Delhi,Cab India Travels,Volvo A/C Semi Sleeper (2+2),17:00,07:02,14h 02m,INR 1400,41 Seats available,2.8
388,Manali to Delhi,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:00,05:50,10h 50m,832,48 Seats available,2.7
389,Manali to Delhi,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),18:00,04:00,10h 00m,INR 1199,49 Seats available,2.5
390,Manali to Delhi,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),17:30,08:00,14h 30m,INR 1399,30 Seats available,1.7
391,Hamirpur (Himachal Pradesh) to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:40,06:00,08h 20m,786,11 Seats available,4.7
392,Hamirpur (Himachal Pradesh) to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,05:30,09h 10m,854,12 Seats available,4.5
393,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 1516,A/C Executive (2+3),15:00,18:50,03h 50m,INR 315,27 Seats available,4.5
394,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 1546,Ordinary 3+2 Non AC Seater,16:25,21:15,04h 50m,INR 309,25 Seats available,4.8
395,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 9235,A/C Executive (2+3),16:40,22:00,05h 20m,INR 369,44 Seats available,3.9
396,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 401670,Ordinary 3+2 Non AC Seater,18:00,22:00,04h 00m,INR 295,35 Seats available,5.0
397,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 1549,Ordinary 3+2 Non AC Seater,18:15,01:00,06h 45m,INR 337,37 Seats available,3.9
398,Chandigarh to Hamirpur (Himachal Pradesh),HRTC - 1227,Ordinary 3+2 Non AC Seater,19:30,03:00,07h 30m,INR 339,37 Seats available,3.9
399,Shimla to Manali,HRTC - 290,Ordinary 3+2 Non AC Seater,19:00,05:30,10h 30m,INR 583,27 Seats available,3.0
400,Shimla to Manali,HRTC - 291,Himmani Deluxe 2+2 Non AC Seater,20:20,05:00,08h 40m,INR 641,26 Seats available,3.5
401,Shimla to Manali,HRTC - 154,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,INR 963,35 Seats available,4.3
402,Delhi to Dharamshala (Himachal Pradesh),HRTC - 528,A/C Executive (2+3),17:31,07:00,13h 29m,INR 844,44 Seats available,2.8
403,Delhi to Dharamshala (Himachal Pradesh),HRTC - 539,Himmani Deluxe 2+2 Non AC Seater,18:50,07:15,12h 25m,INR 779,25 Seats available,2.8
404,Delhi to Dharamshala (Himachal Pradesh),HRTC - 539,Himmani Deluxe 2+2 Non AC Seater,18:50,06:45,11h 55m,INR 755,23 Seats available,3.3
405,Delhi to Dharamshala (Himachal Pradesh),HRTC - 546,Himmani Deluxe 2+2 Non AC Seater,19:20,07:00,11h 40m,INR 746,23 Seats available,1.7
406,Delhi to Dharamshala (Himachal Pradesh),HRTC - 550,Ordinary 3+2 Non AC Seater,19:40,07:45,12h 05m,INR 692,34 Seats available,2.6
407,Delhi to Dharamshala (Himachal Pradesh),HRTC - 14,Himsuta AC Seater Volvo/Scania 2+2,20:10,07:45,11h 35m,INR 1295,27 Seats available,3.5
408,Delhi to Dharamshala (Himachal Pradesh),HRTC - 14,Himsuta AC Seater Volvo/Scania 2+2,20:10,07:30,11h 20m,INR 1259,27 Seats available,4.2
409,Delhi to Dharamshala (Himachal Pradesh),HRTC - 26,Himsuta AC Seater Volvo/Scania 2+2,20:50,08:40,11h 50m,INR 1310,31 Seats available,2.7
410,Delhi to Dharamshala (Himachal Pradesh),HRTC - 26,Himsuta AC Seater Volvo/Scania 2+2,20:50,08:10,11h 20m,INR 1274,31 Seats available,4.1
411,Delhi to Dharamshala (Himachal Pradesh),HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22,09:06,11h 44m,INR 755,23 Seats available,4.6
412,Delhi to Dharamshala (Himachal Pradesh),HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22,09:20,11h 58m,INR 779,23 Seats available,3.2
413,Delhi to Dharamshala (Himachal Pradesh),HRTC - 577,A/C Executive (2+3),21:40,09:10,11h 30m,INR 790,44 Seats available,3.4
414,Delhi to Dharamshala (Himachal Pradesh),HRTC - 582,Ordinary 3+2 Non AC Seater,23:05,11:45,12h 40m,INR 670,37 Seats available,2.4
415,Delhi to Dharamshala (Himachal Pradesh),Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,08:10,10h 25m,601,21 Seats available,4.8
416,Delhi to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,07:15,10h 15m,569,24 Seats available,4.8
417,Delhi to Dharamshala (Himachal Pradesh),Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,07:30,10h 30m,558,15 Seats available,4.8
418,Delhi to Dharamshala (Himachal Pradesh),AdFlixBus,A/C Seater (2+2),19:00,07:15,12h 15m,INR 638,40 Seats available,4.5
419,Delhi to Dharamshala (Himachal Pradesh),Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,07:45,10h 45m,558,15 Seats available,4.8
420,Delhi to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,09:00,11h 00m,569,34 Seats available,4.7
421,Delhi to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,06:00,11h 00m,569,16 Seats available,4.7
422,Delhi to Dharamshala (Himachal Pradesh),AdNew Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:15,07:45,10h 30m,INR 600,24 Seats available,4.1
423,Delhi to Dharamshala (Himachal Pradesh),Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,06:40,11h 10m,601,27 Seats available,4.6
424,Delhi to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,08:55,10h 55m,569,34 Seats available,4.7
425,Delhi to Dharamshala (Himachal Pradesh),Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45,08:30,10h 45m,549,20 Seats available,4.6
426,Delhi to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,06:55,10h 55m,569,32 Seats available,4.5
427,Delhi to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,05:59,10h 59m,569,16 Seats available,4.6
428,Delhi to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,06:53,10h 53m,569,32 Seats available,4.6
429,Delhi to Dharamshala (Himachal Pradesh),Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,06:00,09h 55m,543,17 Seats available,4.7
430,Delhi to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,08:00,11h 00m,569,25 Seats available,4.5
431,Delhi to Dharamshala (Himachal Pradesh),Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45,08:45,11h 00m,549,20 Seats available,4.5
432,Delhi to Dharamshala (Himachal Pradesh),Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,06:05,10h 00m,548,17 Seats available,4.6
433,Delhi to Dharamshala (Himachal Pradesh),New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:15,07:49,10h 34m,INR 600,25 Seats available,4.4
434,Delhi to Dharamshala (Himachal Pradesh),Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),VE A/C Seater (2+2),19:45,06:30,10h 45m,INR 1499,45 Seats available,1.3
435,Delhi to Dharamshala (Himachal Pradesh),Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),19:30,06:30,11h 00m,INR 1199,1 Seat available,3.3
436,Delhi to Dharamshala (Himachal Pradesh),PAL Travel Lines,Bharat Benz A/C Semi Sleeper (2+2),21:05,08:05,11h 00m,1619,16 Seats available,1.0
437,Delhi to Dharamshala (Himachal Pradesh),Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:30,11h 30m,655,34 Seats available,3.6
438,Delhi to Dharamshala (Himachal Pradesh),Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),19:30,06:31,11h 01m,INR 999,29 Seats available,2.7
439,Delhi to Dharamshala (Himachal Pradesh),Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),19:30,07:15,11h 45m,INR 1199,1 Seat available,2.5
440,Delhi to Dharamshala (Himachal Pradesh),Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),19:30,06:45,11h 15m,INR 999,29 Seats available,2.5
441,Shimla to Chandigarh,HRTC - 131,Ordinary 3+2 Non AC Seater,14:42,19:10,04h 28m,INR 242,37 Seats available,3.9
442,Shimla to Chandigarh,HRTC - 1708,Ordinary 3+2 Non AC Seater,14:48,20:30,05h 42m,INR 242,37 Seats available,3.9
443,Shimla to Chandigarh,HRTC - 189,Ordinary 3+2 Non AC Seater,15:00,17:45,02h 45m,INR 242,36 Seats available,3.9
444,Shimla to Chandigarh,HRTC - 218,Ordinary 3+2 Non AC Seater,16:24,19:25,03h 01m,INR 242,37 Seats available,1.4
445,Shimla to Chandigarh,HRTC - 1707,Ordinary 3+2 Non AC Seater,16:28,20:30,04h 02m,INR 242,27 Seats available,3.9
446,Shimla to Chandigarh,HRTC - 219,Ordinary 3+2 Non AC Seater,16:42,22:10,05h 28m,INR 242,37 Seats available,3.9
447,Shimla to Chandigarh,HRTC - 207,Ordinary 3+2 Non AC Seater,17:15,22:30,05h 15m,INR 237,27 Seats available,3.9
448,Shimla to Chandigarh,HRTC - 103,Ordinary 3+2 Non AC Seater,17:18,20:19,03h 01m,INR 242,36 Seats available,3.9
449,Shimla to Chandigarh,HRTC - 227,Ordinary 3+2 Non AC Seater,17:36,21:55,04h 19m,INR 242,37 Seats available,3.9
450,Shimla to Chandigarh,HRTC - 215,Ordinary 3+2 Non AC Seater,18:00,22:30,04h 30m,INR 242,37 Seats available,3.9
451,Shimla to Chandigarh,HRTC - 104,A/C Executive (2+3),18:20,21:21,03h 01m,INR 247,44 Seats available,1.3
452,Shimla to Chandigarh,HRTC - 228,Ordinary 3+2 Non AC Seater,18:40,22:55,04h 15m,INR 242,37 Seats available,3.9
453,Shimla to Chandigarh,HRTC - 210,Ordinary 3+2 Non AC Seater,19:20,00:30,05h 10m,INR 237,37 Seats available,3.9
454,Shimla to Chandigarh,HRTC - 188,Ordinary 3+2 Non AC Seater,19:25,22:26,03h 01m,INR 242,27 Seats available,3.9
455,Shimla to Chandigarh,HRTC - 153,Himsuta AC Seater Volvo/Scania 2+2,19:30,23:30,04h 00m,INR 384,34 Seats available,4.9
456,Shimla to Chandigarh,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,20:00,23:00,03h 00m,INR 384,33 Seats available,2.8
457,Shimla to Chandigarh,HRTC - 1711,Ordinary 3+2 Non AC Seater,20:00,23:00,03h 00m,INR 242,37 Seats available,3.9
458,Shimla to Chandigarh,HRTC - 139,Ordinary 3+2 Non AC Seater,20:05,00:15,04h 10m,INR 237,37 Seats available,3.9
459,Shimla to Chandigarh,HRTC - 229,Ordinary 3+2 Non AC Seater,20:40,23:30,02h 50m,INR 242,37 Seats available,3.9
460,Shimla to Chandigarh,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,21:00,00:40,03h 40m,INR 384,34 Seats available,4.9
461,Shimla to Chandigarh,HRTC - 108,A/C Executive (2+3),21:20,00:21,03h 01m,INR 247,44 Seats available,3.1
462,Shimla to Chandigarh,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,21:30,01:15,03h 45m,INR 384,33 Seats available,3.9
463,Shimla to Chandigarh,HRTC - 1712,Ordinary 3+2 Non AC Seater,21:30,01:00,03h 30m,INR 242,27 Seats available,3.9
464,Shimla to Chandigarh,HRTC - 130,Ordinary 3+2 Non AC Seater,21:45,01:30,03h 45m,INR 242,37 Seats available,3.9
465,Shimla to Chandigarh,HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,22:00,01:10,03h 10m,INR 384,25 Seats available,3.9
466,Shimla to Chandigarh,HRTC - 136,Ordinary 3+2 Non AC Seater,22:30,02:10,03h 40m,INR 242,27 Seats available,3.9
467,Shimla to Chandigarh,HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,22:30,01:30,03h 00m,INR 384,23 Seats available,3.9
468,Shimla to Chandigarh,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,21:15,04h 45m,INR 432,33 Seats available,4.1
469,Shimla to Chandigarh,FlixBus,A/C Seater (2+2),20:00,00:30,04h 30m,INR 141,19 Seats available,4.0
470,Shimla to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:30,23:45,03h 15m,INR 267,33 Seats available,4.6
471,Shimla to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:35,03h 05m,474,19 Seats available,4.8
472,Shimla to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:00,02h 30m,474,23 Seats available,4.7
473,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),21:00,00:45,03h 45m,495,36 Seats available,3.6
474,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),21:00,00:10,03h 10m,495,36 Seats available,4.2
475,Shimla to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:30,00:55,03h 25m,531,25 Seats available,4.7
476,Shimla to Chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),21:55,01:40,03h 45m,648,31 Seats available,3.8
477,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,01:00,03h 00m,INR 500,37 Seats available,4.1
478,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,00:50,02h 50m,INR 500,37 Seats available,4.2
479,Shimla to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,01:00,03h 00m,648,1 Seat available,4.8
480,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,01:15,02h 45m,INR 500,35 Seats available,5.0
481,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,01:20,02h 50m,INR 500,35 Seats available,4.3
482,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:00,02:05,03h 05m,495,28 Seats available,3.6
483,Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),23:00,02:35,03h 35m,495,28 Seats available,4.2
484,Chandigarh to Dharamshala (Himachal Pradesh),HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,15:40,22:00,06h 20m,INR 724,22 Seats available,4.0
485,Chandigarh to Dharamshala (Himachal Pradesh),HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,04:40,06h 30m,INR 724,29 Seats available,3.9
486,Chandigarh to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06:00,06h 05m,569,17 Seats available,4.7
487,Chandigarh to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:59,06h 04m,569,18 Seats available,4.6
488,Chandigarh to Dharamshala (Himachal Pradesh),Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),23:55,06:45,06h 50m,INR 999,29 Seats available,2.5
489,Chandigarh to Dharamshala (Himachal Pradesh),Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),23:55,06:31,06h 36m,INR 999,29 Seats available,2.5
490,Delhi to Baddi (Himachal Pradesh),HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,06:15,08h 45m,INR 310,39 Seats available,3.6
491,Delhi to Baddi (Himachal Pradesh),HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,05:00,06h 15m,INR 310,34 Seats available,3.7
492,Delhi to Baddi (Himachal Pradesh),HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,23:20,05:30,06h 10m,INR 588,10 Seats available,4.1
493,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 911,Ordinary 3+2 Non AC Seater,14:55,23:20,08h 25m,INR 448,35 Seats available,3.9
494,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 902,Ordinary 3+2 Non AC Seater,16:30,01:25,08h 55m,INR 477,37 Seats available,3.9
495,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,17:00,01:00,08h 00m,INR 494,20 Seats available,3.9
496,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 925,A/C Executive (2+3),18:00,02:00,08h 00m,INR 501,43 Seats available,3.9
497,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,18:00,01:00,07h 00m,INR 470,20 Seats available,3.9
498,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,18:30,01:30,07h 00m,INR 478,24 Seats available,3.9
499,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 25,Himsuta AC Seater Volvo/Scania 2+2,18:30,01:15,06h 45m,INR 771,32 Seats available,3.9
500,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,19:00,01:30,06h 30m,INR 453,23 Seats available,3.9
501,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,19:35,02:30,06h 55m,INR 449,37 Seats available,3.9
502,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:35,01:15,05h 40m,INR 756,9 Seats available,4.2
503,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,20:00,04:15,08h 15m,INR 451,37 Seats available,3.9
504,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:05,02:15,06h 10m,INR 751,34 Seats available,4.8
505,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,20:15,02:30,06h 15m,INR 427,37 Seats available,3.9
506,Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,21:00,04:15,07h 15m,INR 429,37 Seats available,3.7
507,Dharamshala (Himachal Pradesh) to Chandigarh,FlixBus,A/C Seater (2+2),18:00,00:55,06h 55m,INR 611,15 Seats available,4.9
508,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:25,01:00,06h 35m,664,15 Seats available,4.9
509,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,01:00,06h 30m,664,12 Seats available,4.7
510,Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,01:00,06h 15m,702,14 Seats available,4.9
511,Dharamshala (Himachal Pradesh) to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:50,00:40,05h 50m,720,26 Seats available,3.6
512,Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,01:00,06h 00m,702,14 Seats available,5.0
513,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),19:00,23:55,04h 55m,759,26 Seats available,4.3
514,Dharamshala (Himachal Pradesh) to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:00,00:40,05h 40m,720,26 Seats available,3.1
515,Dharamshala (Himachal Pradesh) to Chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:00,00:50,05h 50m,674,36 Seats available,3.7
516,Dharamshala (Himachal Pradesh) to Chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:05,00:50,05h 45m,674,33 Seats available,3.7
517,Dharamshala (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,657,9 Seats available,4.8
518,Dharamshala (Himachal Pradesh) to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,00:45,05h 15m,744,32 Seats available,4.6
519,Dharamshala (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,01:30,06h 00m,657,9 Seats available,5.0
520,Dharamshala (Himachal Pradesh) to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:30,01:15,05h 45m,INR 700,13 Seats available,4.0
521,Dharamshala (Himachal Pradesh) to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,01:15,05h 40m,INR 700,13 Seats available,4.8
522,Dharamshala (Himachal Pradesh) to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:35,00:45,05h 10m,746,31 Seats available,4.5
523,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),19:55,02:00,06h 05m,569,36 Seats available,4.7
524,Dharamshala (Himachal Pradesh) to Chandigarh,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),19:58,01:50,05h 52m,608,25 Seats available,4.4
525,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,02:00,06h 00m,569,36 Seats available,4.9
526,Dharamshala (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:30,01:55,05h 25m,657,31 Seats available,4.6
527,Dharamshala (Himachal Pradesh) to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,02:20,05h 50m,809,15 Seats available,3.8
528,Dharamshala (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:38,01:55,05h 17m,657,31 Seats available,5.0
529,Dharamshala (Himachal Pradesh) to Chandigarh,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:38,01:50,05h 12m,608,25 Seats available,4.4
530,Dharamshala (Himachal Pradesh) to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,02:20,05h 40m,809,15 Seats available,3.4
531,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,02:35,05h 40m,569,26 Seats available,4.8
532,Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:00,02:45,05h 45m,684,11 Seats available,4.9
533,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,02:35,05h 35m,569,26 Seats available,4.7
534,Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:15,02:45,05h 30m,684,11 Seats available,4.9
535,Dharamshala (Himachal Pradesh) to Chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:30,02:45,05h 15m,744,39 Seats available,4.6
536,Dharamshala (Himachal Pradesh) to Chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:35,02:45,05h 10m,746,37 Seats available,4.7
537,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,03:20,05h 35m,759,22 Seats available,4.7
538,Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:50,03:20,05h 30m,759,16 Seats available,4.8
539,Chamba (Himachal Pradesh) to Chandigarh,HRTC - 1003,Ordinary 3+2 Non AC Seater,14:30,02:20,11h 50m,INR 631,18 Seats available,3.9
540,Chamba (Himachal Pradesh) to Chandigarh,HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,03:00,12h 00m,INR 597,37 Seats available,3.9
541,Chamba (Himachal Pradesh) to Chandigarh,HRTC - 1024,A/C Executive (2+3),16:20,04:15,11h 55m,INR 642,24 Seats available,4.2
542,Chamba (Himachal Pradesh) to Chandigarh,HRTC - 1001,A/C Executive (2+3),17:15,04:00,10h 45m,INR 632,28 Seats available,3.8
543,Chamba (Himachal Pradesh) to Chandigarh,HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,04:00,10h 20m,INR 1086,6 Seats available,4.2
544,Chamba (Himachal Pradesh) to Chandigarh,HRTC - 1007,Ordinary 3+2 Non AC Seater,19:00,05:40,10h 40m,INR 597,10 Seats available,3.7
545,Chamba (Himachal Pradesh) to Chandigarh,HRTC - 1028,A/C Executive (2+3),20:15,07:15,11h 00m,INR 638,13 Seats available,3.0
546,Delhi to Dalhousie,Travel Point,A/C Seater / Sleeper (2+2),21:00,09:51,12h 51m,1424,50 Seats available,3.1
547,Delhi to Dalhousie,Zingbus Plus,A/C Sleeper (2+1),22:00,10:45,12h 45m,1316,26 Seats available,2.4
548,Delhi to Dalhousie,City Land Travels,A/C Seater/Sleeper (2+1),18:00,07:00,13h 00m,612,27 Seats available,2.2
549,Delhi to Chamba (Himachal Pradesh),HRTC - 531,Ordinary 3+2 Non AC Seater,17:50,10:00,16h 10m,INR 796,36 Seats available,4.3
550,Delhi to Chamba (Himachal Pradesh),HRTC - 590,A/C Executive (2+3),19:00,10:15,15h 15m,INR 1007,37 Seats available,3.4
551,Delhi to Chamba (Himachal Pradesh),HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,11:30,15h 15m,INR 1589,17 Seats available,4.0
552,Delhi to Chamba (Himachal Pradesh),HRTC - 578,Ordinary 3+2 Non AC Seater,22:10,18:35,20h 25m,INR 862,37 Seats available,1.9
553,Dalhousie to Delhi,Travel Point,A/C Seater / Sleeper (2+2),16:00,05:20,13h 20m,1387,50 Seats available,2.8
554,Solan to Delhi,HRTC - 24,Himsuta AC Seater Volvo/Scania 2+2,14:50,21:45,06h 55m,INR 696,19 Seats available,3.6
555,Solan to Delhi,HRTC - 104,A/C Executive (2+3),19:31,04:30,08h 59m,INR 519,44 Seats available,3.0
556,Solan to Delhi,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,21:10,05:00,07h 50m,INR 721,28 Seats available,4.4
557,Solan to Delhi,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,22:30,06:00,07h 30m,INR 721,25 Seats available,4.6
558,Solan to Delhi,HRTC - 130,Ordinary 3+2 Non AC Seater,22:45,06:15,07h 30m,INR 404,37 Seats available,2.2
559,Solan to Delhi,HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:15,07h 15m,INR 721,27 Seats available,3.2
560,Solan to Delhi,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,23:00,06:00,07h 00m,INR 721,15 Seats available,2.5
