,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
0,Jodhpur to Ajmer,RSRTC - 190572,Express Non AC Seater 2+3,16:15,21:00,04h 45m,INR 229,42 Seats available,4.2
1,Jodhpur to Ajmer,RSRTC - 175650,Super Luxury Volvo AC Seater Pushback 2+2,16:30,20:30,04h 00m,INR 460,27 Seats available,4.0
2,Jodhpur to Ajmer,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,17:30,21:30,04h 00m,INR 460,34 Seats available,4.1
3,Jodhpur to Ajmer,RSRTC - 190951,Express Non AC Seater 2+3,18:00,22:30,04h 30m,INR 229,42 Seats available,4.2
4,Jodhpur to Ajmer,RSRTC - 193481,Express Non AC Seater 2+3,18:30,23:00,04h 30m,INR 229,42 Seats available,4.2
5,Jodhpur to Ajmer,RSRTC - 187140,NON AC Seater / Sleeper 2+1,19:30,23:30,04h 00m,INR 302,37 Seats available,4.5
6,Jodhpur to Ajmer,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,23:45,03h 45m,INR 460,36 Seats available,4.4
7,Jodhpur to Ajmer,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,01:30,04h 30m,INR 302,37 Seats available,4.2
8,Jodhpur to Ajmer,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,02:45,03h 45m,INR 458,30 Seats available,2.8
9,Jodhpur to Ajmer,RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,03:45,03h 46m,INR 302,32 Seats available,4.1
10,Jodhpur to Ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,15:30,20:30,05h 00m,INR 350,34 Seats available,3.1
11,Jodhpur to Ajmer,Jain travels regd,NON A/C Sleeper (2+1),16:00,21:10,05h 10m,INR 700,30 Seats available,3.1
12,Jodhpur to Ajmer,Jain travels regd,NON AC Seater/ Sleeper (2+1),17:00,22:55,05h 55m,INR 330,42 Seats available,3.1
13,Jodhpur to Ajmer,B R Travels,AC Sleeper (2+1),18:30,23:00,04h 30m,INR 600,24 Seats available,4.0
14,Jodhpur to Ajmer,V k jain travels,NON A/C Sleeper (2+1),18:35,23:25,04h 50m,INR 480,27 Seats available,3.0
15,Jodhpur to Ajmer,FlixBus,A/C Sleeper (2+1),19:00,23:50,04h 50m,INR 149,19 Seats available,5.0
16,Jodhpur to Ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,23:50,04h 50m,INR 330,39 Seats available,3.1
17,Jodhpur to Ajmer,Jain travels regd,NON AC Seater/ Sleeper (2+1),19:00,23:36,04h 36m,INR 330,32 Seats available,3.1
18,Jodhpur to Ajmer,Tiger Travels,NON A/C Sleeper (2+1),20:00,01:30,05h 30m,INR 700,31 Seats available,4.5
19,Jodhpur to Ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,20:30,01:30,05h 00m,INR 330,48 Seats available,3.1
20,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 190537,Express Non AC Seater 2+3,15:40,19:40,04h 00m,INR 211,42 Seats available,3.9
21,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 180708,Express Non AC Seater 2+3,15:45,20:30,04h 45m,INR 211,42 Seats available,3.9
22,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 157455,Super Luxury Volvo AC Seater Pushback 2+2,16:00,19:15,03h 15m,INR 424,11 Seats available,3.5
23,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 193666,Express Non AC Seater 2+3,16:25,20:50,04h 25m,INR 211,42 Seats available,3.9
24,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 157466,Express Non AC Seater 2+3,16:40,21:45,05h 05m,INR 211,42 Seats available,3.9
25,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 169915,Express Non AC Seater 2+3,17:30,21:30,04h 00m,INR 211,42 Seats available,3.9
26,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 190595,Express Non AC Seater 2+3,17:35,22:00,04h 25m,INR 211,42 Seats available,3.9
27,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 188046,Express Non AC Seater 2+3,17:45,21:30,03h 45m,INR 211,42 Seats available,3.9
28,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 146140,Super Luxury Volvo AC Seater Pushback 2+2,17:45,21:00,03h 15m,INR 424,16 Seats available,4.6
29,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 173326,Express Non AC Seater 2+3,17:50,21:45,03h 55m,INR 211,42 Seats available,3.9
30,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 167049,Express Non AC Seater 2+3,17:55,21:50,03h 55m,INR 211,42 Seats available,3.9
31,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 180722,Express Non AC Seater 2+3,18:05,23:15,05h 10m,INR 211,42 Seats available,3.9
32,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 169078,NON AC Seater / Sleeper 2+1,18:15,22:45,04h 30m,INR 282,37 Seats available,3.9
33,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 191108,NON AC Seater / Sleeper 2+1,18:35,23:30,04h 55m,INR 282,37 Seats available,3.9
34,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 178737,Express Non AC Seater 2+3,18:55,23:00,04h 05m,INR 211,42 Seats available,3.9
35,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 175650,Super Luxury Volvo AC Seater Pushback 2+2,19:30,23:00,03h 30m,INR 424,29 Seats available,3.9
36,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 188804,Express Non AC Seater 2+3,20:00,23:45,03h 45m,INR 211,42 Seats available,3.9
37,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,20:30,23:45,03h 15m,INR 424,28 Seats available,4.5
38,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 190584,Express Non AC Seater 2+3,20:50,01:10,04h 20m,INR 211,42 Seats available,3.9
39,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 172923,Express Non AC Seater 2+3,21:15,01:30,04h 15m,INR 211,42 Seats available,3.9
40,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 190951,Express Non AC Seater 2+3,21:20,01:30,04h 10m,INR 211,42 Seats available,3.9
41,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 187140,NON AC Seater / Sleeper 2+1,22:30,03:00,04h 30m,INR 282,37 Seats available,3.9
42,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 163969,Express Non AC Seater 2+3,22:30,02:15,03h 45m,INR 211,42 Seats available,3.9
43,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 191156,NON AC Seater / Sleeper 2+1,22:45,03:00,04h 15m,INR 282,37 Seats available,3.9
44,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,22:45,02:15,03h 30m,INR 424,37 Seats available,4.4
45,Beawar (Rajasthan) to Jaipur (Rajasthan),RSRTC - 183580,Semi Deluxe Non AC Seater 2+2,23:35,03:15,03h 40m,INR 230,35 Seats available,3.9
46,Beawar (Rajasthan) to Jaipur (Rajasthan),Jain travels regd,A/C Seater / Sleeper (2+1),17:20,20:45,03h 25m,INR 300,28 Seats available,3.5
47,Beawar (Rajasthan) to Jaipur (Rajasthan),Jain travels regd,NON AC Seater / Sleeper 2+1,19:30,23:00,03h 30m,INR 350,30 Seats available,3.5
48,Beawar (Rajasthan) to Jaipur (Rajasthan),Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20,23:59,02h 39m,INR 500,30 Seats available,3.5
49,Beawar (Rajasthan) to Jaipur (Rajasthan),Pandit Travels,NON AC Seater / Sleeper 2+1,21:45,01:15,03h 30m,INR 450,22 Seats available,4.0
50,Beawar (Rajasthan) to Jaipur (Rajasthan),Jain travels regd,NON AC Seater/ Sleeper (2+1),21:45,01:15,03h 30m,INR 300,42 Seats available,3.5
51,Beawar (Rajasthan) to Jaipur (Rajasthan),Jain travels regd,NON AC Seater/ Sleeper (2+1),22:21,01:57,03h 36m,INR 550,36 Seats available,3.5
52,Beawar (Rajasthan) to Jaipur (Rajasthan),Jain travels regd,NON AC Seater / Sleeper 2+1,22:55,01:45,02h 50m,INR 350,42 Seats available,3.5
53,Beawar (Rajasthan) to Jaipur (Rajasthan),FlixBus,A/C Sleeper (2+1),23:00,02:25,03h 25m,INR 186,16 Seats available,4.0
54,Beawar (Rajasthan) to Jaipur (Rajasthan),Sagwan Travels,A/C Seater / Sleeper (2+1),23:30,02:43,03h 13m,475,37 Seats available,3.4
55,Beawar (Rajasthan) to Jaipur (Rajasthan),Dashmesh Travels,A/C Seater / Sleeper (2+1),23:30,03:00,03h 30m,INR 600,40 Seats available,3.6
56,Udaipur to Jodhpur,RSRTC - 193271,Express Non AC Seater 2+3,19:30,02:00,06h 30m,INR 294,42 Seats available,4.4
57,Udaipur to Jodhpur,RSRTC - 189622,Express Non AC Seater 2+3,22:00,05:00,07h 00m,INR 294,42 Seats available,2.4
58,Udaipur to Jodhpur,M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,21:55,04h 45m,INR 475,25 Seats available,4.5
59,Udaipur to Jodhpur,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,21:30,04h 30m,INR 550,4 Seats available,4.4
60,Udaipur to Jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),21:30,04:30,07h 00m,INR 460,21 Seats available,3.9
61,Udaipur to Jodhpur,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,INR 457,16 Seats available,3.8
62,Udaipur to Jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,04:00,06h 00m,INR 350,26 Seats available,3.3
63,Udaipur to Jodhpur,Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,04:54,06h 54m,INR 300,31 Seats available,4.1
64,Udaipur to Jodhpur,Rishabh Travels Milan,A/C Seater / Sleeper (2+1),21:00,02:15,05h 15m,INR 667,9 Seats available,3.9
65,Udaipur to Jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,04:30,06h 15m,INR 360,34 Seats available,3.6
66,Udaipur to Jodhpur,Raj Travel,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 550,19 Seats available,4.4
67,Udaipur to Jodhpur,Ravi Travels,Non A/C Seater / Sleeper (2+1),23:00,05:45,06h 45m,INR 400,28 Seats available,2.5
68,Udaipur to Jodhpur,Shrinath travel agency,AC Sleeper (2+1),22:00,03:30,05h 30m,INR 600,16 Seats available,2.4
69,Udaipur to Jodhpur,Jain Parshwanath Travels,NON A/C Sleeper (2+1),22:31,04:58,06h 27m,INR 450,23 Seats available,2.1
70,Udaipur to Jodhpur,Jain travels regd,NON AC Seater / Sleeper 2+1,16:00,22:00,06h 00m,INR 350,39 Seats available,2.4
71,Udaipur to Jodhpur,M R Travels,NON A/C Seater/ Sleeper (2+1),23:30,06:00,06h 30m,INR 360,30 Seats available,2.3
72,Udaipur to Jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),17:45,23:45,06h 00m,INR 500,13 Seats available,3.5
73,Udaipur to Jodhpur,Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:30,04:30,06h 00m,INR 350,27 Seats available,2.0
74,Udaipur to Jodhpur,Raj Travel,Bharat Benz A/C Seater (2+1),17:30,22:00,04h 30m,INR 500,13 Seats available,4.6
75,Udaipur to Jodhpur,Lake City Travels,NON AC Seater / Sleeper 2+1,22:45,05:20,06h 35m,INR 300,31 Seats available,3.7
76,Udaipur to Jodhpur,Shri Paawan Shakti Travels,A/C Seater / Sleeper (2+1),23:00,05:30,06h 30m,INR 800,28 Seats available,No rating
77,Jaipur (Rajasthan) to Jodhpur,RSRTC - 169316,Express Non AC Seater 2+3,17:20,00:15,06h 55m,INR 363,42 Seats available,3.7
78,Jaipur (Rajasthan) to Jodhpur,RSRTC - 157451,Super Luxury Volvo AC Seater Pushback 2+2,17:30,23:45,06h 15m,INR 740,8 Seats available,3.9
79,Jaipur (Rajasthan) to Jodhpur,RSRTC - 189582,NON AC Seater / Sleeper 2+1,20:01,03:30,07h 29m,INR 448,37 Seats available,3.7
80,Jaipur (Rajasthan) to Jodhpur,RSRTC - 190961,NON AC Seater / Sleeper 2+1,20:40,04:40,08h 00m,INR 448,37 Seats available,3.7
81,Jaipur (Rajasthan) to Jodhpur,RSRTC - 163517,Express Non AC Seater 2+3,21:05,05:00,07h 55m,INR 356,42 Seats available,3.7
82,Jaipur (Rajasthan) to Jodhpur,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,22:31,04:45,06h 14m,INR 740,21 Seats available,4.4
83,Jaipur (Rajasthan) to Jodhpur,RSRTC - 187138,NON AC Seater / Sleeper 2+1,23:20,06:30,07h 10m,INR 448,35 Seats available,3.2
84,Jaipur (Rajasthan) to Jodhpur,RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,23:59,06:15,06h 16m,INR 740,26 Seats available,4.0
85,Jaipur (Rajasthan) to Jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),22:30,05:05,06h 35m,INR 450,22 Seats available,4.6
86,Jaipur (Rajasthan) to Jodhpur,Gajraj Travels,A/C Sleeper (2+1),22:15,05:35,07h 20m,INR 600,13 Seats available,4.6
87,Jaipur (Rajasthan) to Jodhpur,M R Travels,Bharat Benz A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 600,22 Seats available,4.3
